rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
null,sound/6star.wav,,audio-keyboard-response,69,162581,0.0-6.0-1.31,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,124,
1200,,2,html-button-response,70,163794,0.0-6.0-0.32,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,71,165301,0.0-6.0-1.32,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,127,
1188,,3,html-button-response,72,166496,0.0-6.0-0.33,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,73,167999,0.0-6.0-1.33,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,129,
1163,,1,html-button-response,74,169170,0.0-6.0-0.34,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,75,170676,0.0-6.0-1.34,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,135,
1310,,2,html-button-response,76,171997,0.0-6.0-0.35,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,77,173501,0.0-6.0-1.35,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,138,
1054,,0,html-button-response,78,174564,0.0-6.0-0.36,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/1star.wav,,audio-keyboard-response,79,176067,0.0-6.0-1.36,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,1,139,
1093,,1,html-button-response,80,177166,0.0-6.0-0.37,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,81,178671,0.0-6.0-1.37,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,145,
1163,,3,html-button-response,82,179844,0.0-6.0-0.38,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,83,181348,0.0-6.0-1.38,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,147,
1000,,1,html-button-response,84,182356,0.0-6.0-0.39,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,85,183860,0.0-6.0-1.39,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,153,
1166,,2,html-button-response,86,185037,0.0-7.0-0.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,87,186542,0.0-7.0-1.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,156,
1184,,1,html-button-response,88,187734,0.0-7.0-0.1,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,89,189238,0.0-7.0-1.1,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,162,
1293,,1,html-button-response,90,190539,0.0-7.0-0.2,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,91,192045,0.0-7.0-1.2,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,168,
1155,,0,html-button-response,92,193223,0.0-7.0-0.3,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,93,194726,0.0-7.0-1.3,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,176,
1819,,0,html-button-response,94,196551,0.0-7.0-0.4,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,95,198055,0.0-7.0-1.4,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,184,
1276,,2,html-button-response,96,199342,0.0-7.0-0.5,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,97,200849,0.0-7.0-1.5,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,187,
1402,,1,html-button-response,98,202266,0.0-7.0-0.6,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,99,203770,0.0-7.0-1.6,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,193,
1623,,0,html-button-response,100,205407,0.0-7.0-0.7,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,101,206919,0.0-7.0-1.7,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,201,
1535,,1,html-button-response,102,208463,0.0-7.0-0.8,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,103,209967,0.0-7.0-1.8,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,207,
1457,,3,html-button-response,104,211433,0.0-7.0-0.9,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,105,212940,0.0-7.0-1.9,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,209,
1076,,2,html-button-response,106,214024,0.0-7.0-0.10,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,107,215535,0.0-7.0-1.10,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,212,
1036,,0,html-button-response,108,216582,0.0-7.0-0.11,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,109,218087,0.0-7.0-1.11,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,220,
1290,,1,html-button-response,110,219386,0.0-7.0-0.12,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,111,220892,0.0-7.0-1.12,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,226,
1283,,2,html-button-response,112,222184,0.0-7.0-0.13,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,113,223688,0.0-7.0-1.13,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,229,
1954,,3,html-button-response,114,225652,0.0-7.0-0.14,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,115,227154,0.0-7.0-1.14,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,231,
844,,0,html-button-response,116,228004,0.0-7.0-0.15,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,117,229513,0.0-7.0-1.15,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,239,
1387,,1,html-button-response,118,230909,0.0-7.0-0.16,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,119,232410,0.0-7.0-1.16,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,245,
1615,,3,html-button-response,120,234034,0.0-7.0-0.17,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,121,235538,0.0-7.0-1.17,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,247,
1120,,2,html-button-response,122,236672,0.0-7.0-0.18,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,123,238178,0.0-7.0-1.18,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,250,
1080,,1,html-button-response,124,239267,0.0-7.0-0.19,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,125,240770,0.0-7.0-1.19,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,256,
1125,,0,html-button-response,126,241901,0.0-7.0-0.20,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,127,243406,0.0-7.0-1.20,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,264,
1593,,1,html-button-response,128,245007,0.0-7.0-0.21,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,129,246513,0.0-7.0-1.21,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,270,
1599,,3,html-button-response,130,248121,0.0-7.0-0.22,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,131,249626,0.0-7.0-1.22,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,272,
1056,,0,html-button-response,132,250691,0.0-7.0-0.23,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,133,252195,0.0-7.0-1.23,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,280,
2486,,1,html-button-response,134,254690,0.0-7.0-0.24,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,135,256193,0.0-7.0-1.24,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,286,
1394,,2,html-button-response,136,257596,0.0-7.0-0.25,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,137,259100,0.0-7.0-1.25,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,289,
988,,0,html-button-response,138,260093,0.0-7.0-0.26,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,139,261599,0.0-7.0-1.26,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,297,
1302,,3,html-button-response,140,262912,0.0-7.0-0.27,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,141,264416,0.0-7.0-1.27,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,299,
970,,2,html-button-response,142,265395,0.0-7.0-0.28,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,143,266900,0.0-7.0-1.28,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,302,
1138,,0,html-button-response,144,268045,0.0-7.0-0.29,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,145,269550,0.0-7.0-1.29,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,310,
1363,,1,html-button-response,146,270921,0.0-7.0-0.30,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,147,272430,0.0-7.0-1.30,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,316,
1054,,2,html-button-response,148,273492,0.0-7.0-0.31,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,149,275000,0.0-7.0-1.31,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,319,
1132,,3,html-button-response,150,276141,0.0-7.0-0.32,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,151,277650,0.0-7.0-1.32,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,321,
1003,,1,html-button-response,152,278666,0.0-7.0-0.33,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,153,280172,0.0-7.0-1.33,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,327,
1262,,0,html-button-response,154,281443,0.0-7.0-0.34,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,155,282949,0.0-7.0-1.34,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,335,
1551,,2,html-button-response,156,284510,0.0-7.0-0.35,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/3star.wav,,audio-keyboard-response,157,286015,0.0-7.0-1.35,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,3,338,
986,,3,html-button-response,158,287006,0.0-7.0-0.36,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/2star.wav,,audio-keyboard-response,159,288511,0.0-7.0-1.36,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,2,340,
1150,,1,html-button-response,160,289670,0.0-7.0-0.37,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/6star.wav,,audio-keyboard-response,161,291174,0.0-7.0-1.37,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,6,346,
1413,,0,html-button-response,162,292594,0.0-7.0-0.38,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,163,294099,0.0-7.0-1.38,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,354,
1679,,0,html-button-response,164,295791,0.0-7.0-0.39,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
null,sound/8star.wav,,audio-keyboard-response,165,297293,0.0-7.0-1.39,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,null,8,362,
9696,sound/celebration.wav,0,audio-button-response,166,307000,0.0-8.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
7287,"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",0,html-button-response,167,314293,0.0-9.0-0.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,correct
5085,"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",3,html-button-response,168,320188,0.0-10.0-0.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,correct
3932,"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",2,html-button-response,169,324929,0.0-11.0-0.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,correct
3355,"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",1,html-button-response,170,329296,0.0-12.0-0.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,correct
3459,"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",0,html-button-response,171,333566,0.0-13.0-0.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,correct
3885,Which monster did you like the most?</p>,0,html-button-response,172,338260,0.0-14.0-0.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,,,,,
8195,,,survey-text,173,347262,0.0-15.0,dynamic,"1,6,3,2",I023,,,,4/13/2019,,C838585,,"\{""Q0"":""Favorite color""\}",,,,
rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
32074,,0,html-button-response,0,32081,0.0-0.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
,,,animation,1,44089,0.0-1.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,"[\{""stimulus"":""img/screen1a.png"",""time"":3001\},\{""stimulus"":""img/screen1b.png"",""time"":6006\},\{""stimulus"":""img/screen1c.png"",""time"":9006\}]",[],,,,
2959,<img src='img/screen1d.png'></img>,0,html-button-response,2,47056,0.0-2.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
,,,animation,3,67864,0.0-3.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,"[\{""stimulus"":""img/screen2.jpg"",""time"":800\},\{""stimulus"":""img/screen2.jpg"",""time"":1605\},\{""stimulus"":""img/screen2.jpg"",""time"":2400\},\{""stimulus"":""img/screen2.jpg"",""time"":3202\},\{""stimulus"":""img/screen2.jpg"",""time"":4001\},\{""stimulus"":""img/screen3a.jpg"",""time"":4803\},\{""stimulus"":""img/screen3b.jpg"",""time"":5605\},\{""stimulus"":""img/screen3c.jpg"",""time"":6401\},\{""stimulus"":""img/screen3d.jpg"",""time"":7201\},\{""stimulus"":""img/screen4a.jpg"",""time"":8001\},\{""stimulus"":""img/screen4a.jpg"",""time"":8807\},\{""stimulus"":""img/screen4b.jpg"",""time"":9607\},\{""stimulus"":""img/screen4c.jpg"",""time"":10401\},\{""stimulus"":""img/screen4d.jpg"",""time"":11201\},\{""stimulus"":""img/screen4d.jpg"",""time"":12001\},\{""stimulus"":""img/screen5a.jpg"",""time"":12805\},\{""stimulus"":""img/screen5b1.jpg"",""time"":13606\},\{""stimulus"":""img/screen5b2.jpg"",""time"":14401\},\{""stimulus"":""img/screen5b3.jpg"",""time"":15201\},\{""stimulus"":""img/screen5b4.jpg"",""time"":16004\},\{""stimulus"":""img/screen5b5.jpg"",""time"":16805\},\{""stimulus"":""img/screen5b6.jpg"",""time"":17605\},\{""stimulus"":""img/screen5c.jpg"",""time"":18401\},\{""stimulus"":""img/screen5d.jpg"",""time"":19200\},\{""stimulus"":""img/screen5d.jpg"",""time"":20005\}]",[],,,,
1536,<img src='img/screen5e.jpg'></img>,0,html-button-response,4,69406,0.0-4.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
15312,<p align='center'></p>,0,html-button-response,5,84724,0.0-5.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
1482,,0,html-button-response,6,86213,0.0-6.0-0.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,7,87720,0.0-6.0-1.0,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,2,
1241,,1,html-button-response,8,88971,0.0-6.0-0.1,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,9,90477,0.0-6.0-1.1,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,8,
874,,2,html-button-response,10,91360,0.0-6.0-0.2,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,11,92867,0.0-6.0-1.2,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,11,
820,,3,html-button-response,12,93698,0.0-6.0-0.3,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/1star.wav,,audio-keyboard-response,13,95203,0.0-6.0-1.3,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,1,12,
2174,,0,html-button-response,14,97383,0.0-6.0-0.4,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,15,98889,0.0-6.0-1.4,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,14,
1274,,1,html-button-response,16,100170,0.0-6.0-0.5,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,17,101674,0.0-6.0-1.5,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,20,
2139,,2,html-button-response,18,103828,0.0-6.0-0.6,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,19,105334,0.0-6.0-1.6,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,23,
938,,0,html-button-response,20,106281,0.0-6.0-0.7,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,21,107784,0.0-6.0-1.7,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,25,
509,,1,html-button-response,22,108311,0.0-6.0-0.8,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,23,109814,0.0-6.0-1.8,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,31,
1029,,3,html-button-response,24,110849,0.0-6.0-0.9,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/1star.wav,,audio-keyboard-response,25,112354,0.0-6.0-1.9,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,1,32,
837,,0,html-button-response,26,113196,0.0-6.0-0.10,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,27,114701,0.0-6.0-1.10,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,34,
713,,2,html-button-response,28,115422,0.0-6.0-0.11,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,29,116927,0.0-6.0-1.11,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,37,
952,,1,html-button-response,30,117884,0.0-6.0-0.12,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,31,119390,0.0-6.0-1.12,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,43,
933,,3,html-button-response,32,120336,0.0-6.0-0.13,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/1star.wav,,audio-keyboard-response,33,121841,0.0-6.0-1.13,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,1,44,
1063,,2,html-button-response,34,122914,0.0-6.0-0.14,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,35,124420,0.0-6.0-1.14,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,47,
954,,0,html-button-response,36,125382,0.0-6.0-0.15,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,37,126888,0.0-6.0-1.15,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,49,
862,,3,html-button-response,38,127762,0.0-6.0-0.16,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/1star.wav,,audio-keyboard-response,39,129266,0.0-6.0-1.16,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,1,50,
815,,1,html-button-response,40,130090,0.0-6.0-0.17,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,41,131594,0.0-6.0-1.17,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,56,
889,,2,html-button-response,42,132488,0.0-6.0-0.18,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,43,133996,0.0-6.0-1.18,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,59,
900,,1,html-button-response,44,134908,0.0-6.0-0.19,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,45,136414,0.0-6.0-1.19,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,65,
864,,0,html-button-response,46,137287,0.0-6.0-0.20,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,47,138794,0.0-6.0-1.20,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,67,
723,,3,html-button-response,48,139524,0.0-6.0-0.21,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/1star.wav,,audio-keyboard-response,49,141034,0.0-6.0-1.21,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,1,68,
829,,1,html-button-response,50,141871,0.0-6.0-0.22,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,51,143376,0.0-6.0-1.22,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,74,
994,,2,html-button-response,52,144379,0.0-6.0-0.23,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,53,145884,0.0-6.0-1.23,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,77,
802,,0,html-button-response,54,146695,0.0-6.0-0.24,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,55,148201,0.0-6.0-1.24,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,79,
752,,3,html-button-response,56,148963,0.0-6.0-0.25,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/1star.wav,,audio-keyboard-response,57,150467,0.0-6.0-1.25,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,1,80,
496,,0,html-button-response,58,150970,0.0-6.0-0.26,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,59,152476,0.0-6.0-1.26,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,82,
935,,1,html-button-response,60,153420,0.0-6.0-0.27,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,61,154926,0.0-6.0-1.27,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,88,
863,,2,html-button-response,62,155802,0.0-6.0-0.28,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,63,157307,0.0-6.0-1.28,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,91,
2836,,0,html-button-response,64,160148,0.0-6.0-0.29,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/2star.wav,,audio-keyboard-response,65,161670,0.0-6.0-1.29,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,2,93,
912,,1,html-button-response,66,162623,0.0-6.0-0.30,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/6star.wav,,audio-keyboard-response,67,164130,0.0-6.0-1.30,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,6,99,
2761,,2,html-button-response,68,166902,0.0-6.0-0.31,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
null,sound/3star.wav,,audio-keyboard-response,69,168405,0.0-6.0-1.31,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,null,3,102,
976,,1,html-button-response,70,169390,0.0-6.0-0.32,dynamic,"2,6,3,1",I022,,,,4/13/19,,C812462,,,,,,
