"subjID","age","dob","gender","language","country","condition","trial_type","trial_index","stimulus","pointvals_firsthalf","button_pressed","earnedThis","earnedCumulative","posttest","responses","rt","time_elapsed"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","13",,"2,3,6,1","3",,,,,"377","181040"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","14","sound/1star.wav","2,3,6,1",,"1","12",,,"null","182544"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","15",,"2,3,6,1","1",,,,,"394","182939"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","16","sound/3star.wav","2,3,6,1",,"3","15",,,"null","184440"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","17",,"2,3,6,1","2",,,,,"385","184826"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","18","sound/6star.wav","2,3,6,1",,"6","21",,,"null","186331"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","19",,"2,3,6,1","2",,,,,"348","186681"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","20","sound/6star.wav","2,3,6,1",,"6","27",,,"null","188184"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","21",,"2,3,6,1","2",,,,,"306","188490"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","22","sound/6star.wav","2,3,6,1",,"6","33",,,"null","189993"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","23",,"2,3,6,1","2",,,,,"322","190315"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","24","sound/6star.wav","2,3,6,1",,"6","39",,,"null","191816"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","25",,"2,3,6,1","2",,,,,"269","192087"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","26","sound/6star.wav","2,3,6,1",,"6","45",,,"null","193590"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","27",,"2,3,6,1","2",,,,,"360","193950"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","28","sound/6star.wav","2,3,6,1",,"6","51",,,"null","195453"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","29",,"2,3,6,1","2",,,,,"329","195784"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","30","sound/6star.wav","2,3,6,1",,"6","57",,,"null","197286"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","31",,"2,3,6,1","2",,,,,"248","197534"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","32","sound/6star.wav","2,3,6,1",,"6","63",,,"null","199036"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","33",,"2,3,6,1","2",,,,,"330","199367"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","34","sound/6star.wav","2,3,6,1",,"6","69",,,"null","200868"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","35",,"2,3,6,1","2",,,,,"330","201199"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","36","sound/6star.wav","2,3,6,1",,"6","75",,,"null","202702"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","37",,"2,3,6,1","2",,,,,"396","203100"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","38","sound/6star.wav","2,3,6,1",,"6","81",,,"null","204603"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","39",,"2,3,6,1","2",,,,,"381","204985"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","40","sound/6star.wav","2,3,6,1",,"6","87",,,"null","206487"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","41",,"2,3,6,1","2",,,,,"445","206934"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","42","sound/6star.wav","2,3,6,1",,"6","93",,,"null","208437"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","43",,"2,3,6,1","2",,,,,"323","208761"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","44","sound/6star.wav","2,3,6,1",,"6","99",,,"null","210264"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","45",,"2,3,6,1","2",,,,,"446","210711"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","46","sound/6star.wav","2,3,6,1",,"6","105",,,"null","212213"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","47",,"2,3,6,1","2",,,,,"248","212463"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","48","sound/6star.wav","2,3,6,1",,"6","111",,,"null","213966"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","49",,"2,3,6,1","2",,,,,"236","214203"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","50","sound/6star.wav","2,3,6,1",,"6","117",,,"null","215705"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","51",,"2,3,6,1","2",,,,,"184","215891"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","52","sound/6star.wav","2,3,6,1",,"6","123",,,"null","217407"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","53",,"2,3,6,1","2",,,,,"191","217600"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","54","sound/6star.wav","2,3,6,1",,"6","129",,,"null","219103"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","55",,"2,3,6,1","2",,,,,"225","219329"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","56","sound/6star.wav","2,3,6,1",,"6","135",,,"null","220831"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","57",,"2,3,6,1","2",,,,,"259","221092"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","58","sound/6star.wav","2,3,6,1",,"6","141",,,"null","222595"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","59",,"2,3,6,1","2",,,,,"214","222810"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","60","sound/6star.wav","2,3,6,1",,"6","147",,,"null","224315"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","61",,"2,3,6,1","2",,,,,"236","224553"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","62","sound/6star.wav","2,3,6,1",,"6","153",,,"null","226054"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","63",,"2,3,6,1","2",,,,,"388","226443"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","64","sound/6star.wav","2,3,6,1",,"6","159",,,"null","227945"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","65",,"2,3,6,1","2",,,,,"187","228133"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","66","sound/6star.wav","2,3,6,1",,"6","165",,,"null","229638"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","67",,"2,3,6,1","2",,,,,"296","229934"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","68","sound/6star.wav","2,3,6,1",,"6","171",,,"null","231443"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","69",,"2,3,6,1","2",,,,,"235","231688"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","70","sound/6star.wav","2,3,6,1",,"6","177",,,"null","233190"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","71",,"2,3,6,1","2",,,,,"338","233529"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","72","sound/6star.wav","2,3,6,1",,"6","183",,,"null","235032"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","73",,"2,3,6,1","2",,,,,"259","235292"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","74","sound/6star.wav","2,3,6,1",,"6","189",,,"null","236794"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","75",,"2,3,6,1","2",,,,,"329","237125"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","76","sound/6star.wav","2,3,6,1",,"6","195",,,"null","238630"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","77",,"2,3,6,1","2",,,,,"178","238809"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","78","sound/6star.wav","2,3,6,1",,"6","201",,,"null","240311"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","79",,"2,3,6,1","2",,,,,"155","240468"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","80","sound/6star.wav","2,3,6,1",,"6","207",,,"null","241970"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","81",,"2,3,6,1","2",,,,,"159","242131"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","82","sound/6star.wav","2,3,6,1",,"6","213",,,"null","243633"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","83",,"2,3,6,1","2",,,,,"85","243720"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","84","sound/6star.wav","2,3,6,1",,"6","219",,,"null","245221"
"C863945","46","07/18/1972","male","English","United States of America","static","html-button-response","85",,"2,3,6,1","2",,,,,"191","245413"
"C863945","46","07/18/1972","male","English","United States of America","static","audio-keyboard-response","86","sound/6star.wav","2,3,6,1",,"6","225",,,"null","246916"
